Product Name,Rating,Review,Likes,Dislikes
B-Poco F4 5G,4,"Poco f4 one of good phons as given price tag (26000) for 8gb 128gb. All over performance is good. I find only con. that have little less battery backup than day.

According to me software is mostly bug free and smooth as possible as I have used both realme gt Neo 3t and iqoo Neo 6.",0,0
B-Poco F4 5G,4,Performance,0,0
B-Poco F4 5G,5,"Display and sound quality excellent, 870 processor good gaming experience, camera good ok",0,0
B-Poco F4 5G,5,I ordered for my brother. He is loving it. Full day he used to play PUBG,0,0
B-Poco F4 5G,4,"I bought this phone in Jan23 for 23k and it was an awesome deal then and also now
let me tell you it is a performance packed in slim and light weight body and fabulous display it's awesome thing to use super snapy to use
Only thing is poco brand if you are ok with it",0,0
B-Poco F4 5G,4,Battery must improve. other then battery every feature is top notch,0,0
B-Poco F4 5G,5,Worst decision ever,0,0
B-Poco F4 5G,5,I satishfied,0,0
B-Poco F4 5G,5,"Good packege of all... But not happy with the camera at this price. Happy with performance, battery and display.",0,0
B-Poco F4 5G,5,"Awesome Phone
Battery backup incredible
Performance also excellent",0,0
B-Poco F4 5G,4,I prefer not to buy this device u can buy iqoo neo 6 it is better,0,2
B-Poco F4 5G,5,Best mobile under 25k. Good for gaming and regular usage.,0,0
B-Poco F4 5G,5,"Even after so many days, this phone hasn't got the 5G update.",1,0
B-Poco F4 5G,5,Network issue sim card not working please think before purchasing,0,0
B-Poco F4 5G,3,Good photo,0,0
B-Poco F4 5G,4,Except for the battery life the smartphone is good in all other aspects. The optimisation isn't done properly else the battery life could last longer.,0,0
B-Poco F4 5G,5,Best mobile good,0,0
B-Poco F4 5G,5,Too good,0,0
B-Poco F4 5G,5,Beautiful display and very convenient photoshoots with OIS,0,0
B-Poco F4 5G,5,"Worst support for jio 5g, so don't buy any Xiaomi smartphones",0,0
B-Poco F4 5G,4,"Jio 5g doesn't support at all, i tried Miui 14 global rom also , jio 5g is not working",0,0
B-Poco F4 5G,5,I am very satisfied,0,0
B-Poco F4 5G,5,Awesome!,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Superb,0,0
B-Poco F4 5G,5,Worst product from poco.. Battery drin in 4hours..not getting any support from FLIPKART,0,0
B-Poco F4 5G,5,No batter backup,0,0
B-Poco F4 5G,5,Awesome and good for gaming pubg @ bgmi with high graphic and good camera,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,3,"The performance is excellent, quick charging battery backup around one day.
Good choice to pick up a new phone.",0,0
B-Poco F4 5G,4,Nice mobile for current updates,0,0
B-Poco F4 5G,5,Camera quality is decent,0,0
B-Poco F4 5G,4,Super this product,0,0
B-Poco F4 5G,5,Phone's performance is excellent,0,0
B-Poco F4 5G,5,"Genuine Review

Camera is not good taking blur images. quality of camera is very low
battery backup is very low it's charge in 50 min and finish in 6-7 hours normal used.
build quality is normal as i use its plastic body.
processor is nice only
Display quality is awesome but at the time of watching movie it's not working properly looks like animated print.",1,2
B-Poco F4 5G,4,Good experience,0,0
B-Poco F4 5G,4,Nice phone,0,0
B-Poco F4 5G,5,"Display look Yellow Tilt, Main Setting Menu Hang many Time. ...
Other than phone is Good.",1,0
B-Poco F4 5G,5,Overall best performance phone.,0,0
B-Poco F4 5G,5,"Excellent device
Fast delivery
Good quality display
Camara
Everything exllent..., I will update user experience in next month.....
Updating....user experience after 10 days...
Performance is very well...not any problems.... 
Smooth performance.....super display......every thing is perfect....
Updating after 2 mnths...
Awesome phone battery backup is outstanding......everything is perfect
Update after 4 mnth.....perfect",0,0
B-Poco F4 5G,5,Nice product.,0,0
B-Poco F4 5G,5,Awesome... Its a beast..,0,0
B-Poco F4 5G,5,Recommend For Gamers and non gamers too,0,1
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,4,"I was using this device for last 3 months and not satisfied either phone performance or camera usage.

It has 8 GB RAM ,but behaves less than 4 GB device. I'm using Redmi Note 4 and want to replace with this .. but im happy with Redmi note 4 rather than using this poco F4 . Redmi is much faster , better camera than 8 GB poco F4 .
My advice is to look for another phone for this price range.",6,6
B-Poco F4 5G,5,"Everything is best. The performance is very good. The camera is best. Clean stock android experience. But, if you want more battery compared to performance you do not consider this. The battery is not that much poor. It is decent.",0,1
B-Poco F4 5G,5,Great product. However the package box in which phone arrived was not upto the mark. Accepted phone after open box delivery. Phone box was new and fully sealed.,0,0
B-Poco F4 5G,5,Awesome Phone. Great Performance,0,0
B-Poco F4 5G,5,5G is not working on this device. Brand doesn't provide standalone 5g bands. It's better to go with redmi note 12 pro,3,1
B-Poco F4 5G,5,Aswome mobile tq flipkart,0,0
B-Poco F4 5G,5,Nice delivery and awesome,0,0
B-Poco F4 5G,5,All rounder mobile,0,0
B-Poco F4 5G,5,Bad product battry drain so fast camera is not good,0,0
B-Poco F4 5G,5,The phone is ok but the 5g update is not providing poco company.,2,0
B-Poco F4 5G,5,Awesome,0,0
B-Poco F4 5G,5,Poor performance don't buy this,1,1
B-Poco F4 5G,5,Not suggest to buy.. no words..,1,1
B-Poco F4 5G,5,"Under rated phone in current market
And till 2 Feb 23 this phone not provide software update and latest security updates",0,0
B-Poco F4 5G,5,"Don't  buy  Don't  buy  Don't  Buy 
Don't buy Poco f4 5g mobile. There are so many problems in this smartphone. Mobile gets automatically switch off and automatically switch on. Applications working automatically.
No exchange options for this mobile.
You can check with any mobile for exchange, there will be no option for poco f4. I am using this mobile from 23 August 2022
This is totally worst product.",9,4
B-Poco F4 5G,4,"I am a Heavy user!!
GAMING - OFFICE FILES - MULTITASKING

Battery - if it's 5000mAh would be brilliant!

Otherwise CHIPSET - DISPLAY - PERFORMANCE are at unbelievable!! Worth buying.

#FANOFPOCCO",0,0
B-Poco F4 5G,5,Best in the price,0,0
B-Poco F4 5G,4,The performance of Poco f4 5g is very good . But battery backup is not so good because it has only 4500 mah battery which is a drawback  as the performance of the phone is high. There is not much heat issues yet now. Camera quality also good. And the dual dolby speakers are so nice to hear the beat sounds . The display is also very good . Overall the phone is very nice  product for the rate.,0,0
B-Poco F4 5G,5,"Heating Issue and Poco not provide upadate last 3 months.

Camera is too poor.",3,0
B-Poco F4 5G,5,"Mobile is working fine, no laging or over heating while playing pubg or similar games.
The faster charger charge it in minutes and has fair battery backup for whole day if using casually",0,0
B-Poco F4 5G,5,Value for money. Excellent performance.,0,0
B-Poco F4 5G,4,Just wowe,0,0
B-Poco F4 5G,5,Worth mobile,0,0
B-Poco F4 5G,5,"Awesome phone with best performance, and the power of Qualcomm Snapdragon 870 (the best power efficient processor) makes great to this phone.",0,0
B-Poco F4 5G,5,Awesome product at this price,0,0
B-Poco F4 5G,5,Best product. Worthy for the money. But Flipkart delivery and customer care is worst.,0,0
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,5,Good multi-tasking smartphone..,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Useful Mobil,0,0
B-Poco F4 5G,4,"Am buying Pocof12018 sales, and poco f4 2022 sales, two mobiles best value of money charging good, performance good, display good, over all good, am happy flipkart.",0,0
B-Poco F4 5G,4,Good products have some fault but fine,0,0
B-Poco F4 5G,5,Very good,0,0
B-Poco F4 5G,5,Good profuct,0,0
B-Poco F4 5G,5,"Writing this review after the use of 1 month and i loved the phone,
Positives : camera, performance, Dual Speaker, display, build design, too much features,
Could've been better : Battery 4500mAh ,
Worthy for 25K",0,0
B-Poco F4 5G,5,"I have used this phone over 5 months now, haven't seen any lags or bugs yet and after receiving the software update of MIUI Version 14 it's supporting 5g network of jio as well. Internet speed of mobile data is also good due to its multiple bandwidth support..",0,0
B-Poco F4 5G,3,After 1 month camera was not working all photo are blar i can't recommended this mobile for photos and videos,0,0
B-Poco F4 5G,5,Overall good experience.,0,0
B-Poco F4 5G,5,Wow,0,0
B-Poco F4 5G,4,Within 1 month the bottom side opened without any reason.,0,0
B-Poco F4 5G,5,"Excellent in performance
Camera not so good
Battery backup is good.
Bt overall like it for performance.",0,0
B-Poco F4 5G,5,Superb,0,0
B-Poco F4 5G,5,Ok,0,0
B-Poco F4 5G,5,Perfect stock performance,0,0
B-Poco F4 5G,5,this phone when i charged is heating n when i play game also is heat cooling system doesn't work,0,0
B-Poco F4 5G,5,"Iam used one month
Camera supper
Battarey hevy used in7 houres. Normal used24 hours
Porfamence, mind blowing exlent
Display, exodinarey
Dolby sound very... Very super",0,0
B-Poco F4 5G,5,Very good performance. Optimised processor and the best one in this price segment. Lag free multi tasking. Simply cute and go for it.,0,0
B-Poco F4 5G,5,"don't buy this phone ,very fragile and delicate ...",0,0
B-Poco F4 5G,5,It was good,0,0
B-Poco F4 5G,4,Worth to buy,0,0
B-Poco F4 5G,5,Excellent phone,0,0
B-Poco F4 5G,3,Overall It is a nice product,0,0
B-Poco F4 5G,4,Valuable for money display and camera,0,0
B-Poco F4 5G,4,"review after using is for a month

pros
good main cam if you use google camera
screen is good too but I am facing black crush issues
performance is top notch
speakers are damn good
looks premium
dolby atmos and dolby vision certification

cons
other cameras are trash including selfie cam
it is common with amoled screens but I am still bummed that my phone has black crush issue
I faced very very few reboots and hiccups here and there
but this could be just a software issue
no fm. no notification led or 3.5 mm jack",0,0
B-Poco F4 5G,5,Awesome phone... I am a POCO lover,0,0
B-Poco F4 5G,5,Satisfied with my purcase tnx flipcart,0,0
B-Poco F4 5G,3,Not bad,0,0
B-Poco F4 5G,5,Nyc,0,0
B-Poco F4 5G,5,awesome,0,0
B-Poco F4 5G,4,"It's perfect and all rounder phone.
It covers all the features, what an average user required.",0,0
B-Poco F4 5G,5,In general uses experience is so good. UI is smooth. Camera performance is decent but struggle in night shot.,0,0
B-Poco F4 5G,5,The performance is amazing... very smooth... The response is fantastic... Camera performance is also OK.,0,0
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,3,Performance wise over all good camera just ok and main problem was battery nomal usage battery drained iam soo sad,0,0
B-Poco F4 5G,5,"Affordable phone at affordable price  
#Poco F4 5G",0,0
B-Poco F4 5G,4,mobile is good but MIUI 13 has too many bugs,0,0
B-Poco F4 5G,5,Very nice product Battery performance is quiet unacceptable also some times its temperature gets high otherwise the phone is superb Gaming performance is killer,0,0
B-Poco F4 5G,4,Best in budget,0,0
B-Poco F4 5G,5,Till now is working Smooth not known about future,0,0
B-Poco F4 5G,5,Very good,0,0
B-Poco F4 5G,4,Good product,0,0
B-Poco F4 5G,4,Nice,0,0
B-Poco F4 5G,4,Supper,0,0
B-Poco F4 5G,5,"Disappointed with camera.
Front camera : 1/5
Back camera : 3/5 , in night time : I'm not going to give any rating (worst)
Macro : 0.5/5",0,1
B-Poco F4 5G,5,Awesome,0,0
B-Poco F4 5G,5,best as expected...,0,0
B-Poco F4 5G,5,Great choice,0,0
B-Poco F4 5G,4,Very good poco f4,0,0
B-Poco F4 5G,5,Good product ...,0,0
B-Poco F4 5G,5,Average phone not high performance in gaming but not bad average over all totally average mobile phone,0,0
B-Poco F4 5G,5,The product is good but delivery is late by two days.,0,0
B-Poco F4 5G,4,Best value for money,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,3,30 mineta continue use mobile for hitting problem Observe,0,0
B-Poco F4 5G,4,Too much lagging issue also battery heat so much specially when charging and also when playing games,0,0
B-Poco F4 5G,5,"Comparatively F1 is better than F4.
Performance,Camera Quality and Battery Backup these features comes best in F1.",0,0
B-Poco F4 5G,4,"A wonderful product by poco, really good display processer, really awesome experience with it.",0,0
B-Poco F4 5G,4,Performance is not good gaming time mobile hiting and laging,0,0
B-Poco F4 5G,5,"Many MIUI glitches, because MIUI is the worst software ever and yellow screen, lesser than claimed battery life and some glitches",1,0
B-Poco F4 5G,5,"After using for 1 week m writing the review. Performance is amazing. camera is not best but good.Touch amazing, display superb and battery is superb.
Recommended",0,0
B-Poco F4 5G,4,good product,0,0
B-Poco F4 5G,5,It's super phone,0,0
B-Poco F4 5G,5,Super,0,0
B-Poco F4 5G,4,I used this phone for 3 months it was very good,0,0
B-Poco F4 5G,5,"Best product value for money.But battery back not expect. No long lasting battery backup. But charging very fast, 50min to full charge.",0,0
B-Poco F4 5G,5,"Best in the segment. Great camera. Mostly, movie watching experience in this mobile is just top notch with Dolby vision and Dolby Atmos. Now as 5G is officially here, this phone is apt coz it supports all 5g bands. One and only drawback is side fingerprint sensor. I personally like miui, it is loaded with features.",0,0
B-Poco F4 5G,5,It is the best phone for to see video and movie in high quality and in Dolby vision with dolby atmos. And this phone speakers are the best best best   trust me. U will see any movie on this phone u just like. u seeing in the theatre with Surrounding sound. and it's best for gaming also but i will not refer to gamers because frames drops not in heavy only 1or2 times on a day. And it's depends on your network. And it will handle in Ultra HD graphics in BGMI. At last it's a all rounder phone. To see a content and gaming also. The Best phone in 30k,0,0
B-Poco F4 5G,4,Super gaming phone,0,0
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,5,Epic phone,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,"Awesome phone I really like it

Only drawback is miui (os) . Facing some bugs
Especially black colour fading issue (it's only showing in videos)
Hope so poco will fix it later!",0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,"The phone is awesome but my tension is in near future, after update will I get problems from this mobile",0,0
B-Poco F4 5G,3,"1) Lot of bugs in UI
Screen flickering
2) Calls disconnected automatically .
3) Too much heating

Not happy with this mobile. Utterly disappointed.",0,0
B-Poco F4 5G,5,I got this in big billion sale and it is a performance beast go for it,0,0
B-Poco F4 5G,5,"Just go for it
Awesome",0,0
B-Poco F4 5G,5,Superb mobile,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,Good phone,0,0
B-Poco F4 5G,5,"Update se software ,camera and all dhit karo",0,0
B-Poco F4 5G,5,"Superb performance phone  
But phone price and exchange price high value difference",0,0
B-Poco F4 5G,5,"Excellent mobile on this price, no mobile touch this one on this price,
thank you POCO",0,0
B-Poco F4 5G,3,Battery issue only 4.40hrs pubg playback,0,0
B-Poco F4 5G,4,I love only poco,0,0
B-Poco F4 5G,5,Osm,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,Overall ok but touch refresh rate low,0,0
B-Poco F4 5G,5,Awesome Weightless.. fantastic mobile phone...processor is Superb....there is no negative review in this mobile ...For more customers satisfaction the poco want improve to launch the in display fingerprint..,0,0
B-Poco F4 5G,5,"3rd class service by this utterly nonsense broker who just want to take commisions for everything but dont take any responsibilty to provide good service also. I have paid upfront for my product and they created havoc to deliver it with extra cost. If i would have not paid that extra then my suffering would have also extended so i paid to get the product in my hand. Now they are blaming to Seller who are nothing to me as I am not getting serviced with them.
Their service is such that even they cant track out why there was delay and continuously 4 days they couldn't provide any updates by just saying Backend team is working and you will get your product by next date which was 7 days later than earlier expected date.
This is my first n last order via them.",0,0
B-Poco F4 5G,5,O brought this in BBD sale. I doubt the camera performance first but after getting this fully satisfied .,0,0
B-Poco F4 5G,4,Beast for Gaming,0,0
B-Poco F4 5G,5,Perfect and satisfactory,0,0
B-Poco F4 5G,5,One of the best performance phone,0,0
B-Poco F4 5G,5,"Great phone in the budget of 25k, phone looks very good, super fast performance with good battery backup. Gaming performance has also been very good",0,0
B-Poco F4 5G,5,Superb phone in all terms except the camera design and battery Consumption,0,0
B-Poco F4 5G,5,I love to buy this product,0,0
B-Poco F4 5G,4,Better,0,0
B-Poco F4 5G,4,Best phone,0,0
B-Poco F4 5G,5,Best Phone,0,0
B-Poco F4 5G,5,Excellent,0,0
B-Poco F4 5G,4,Good phone at this price range,0,0
B-Poco F4 5G,5,Average,0,0
B-Poco F4 5G,5,Excellent product,0,0
B-Poco F4 5G,5,Value for Money,0,0
B-Poco F4 5G,5,"Too much heating

Performance issue

And more issues can't explain properly.

25k range worst phone

Don't buy
After using

Genuine review",0,0
B-Poco F4 5G,4,Great product,0,0
B-Poco F4 5G,5,This phone is best for gaming and if you play BGMI then I recommend to purchase this phone because there are no lagged if you play games.. Cooling system are also work good ..,0,0
B-Poco F4 5G,5,Amazing phone,0,0
B-Poco F4 5G,5,10 on 10,0,0
B-Poco F4 5G,4,"Perfect product who are already using POCO then you can upgrade it.
Charging is really so fast 
Performance is always good",0,0
B-Poco F4 5G,5,Worth for the money... Awesome features,0,0
B-Poco F4 5G,4,Camera and battery should be more powerful.Otherwise very good phone,0,0
B-Poco F4 5G,5,I like his performance..camera also good...battery performance satisfied...,0,0
B-Poco F4 5G,5,"Best display, 5g software update still ,not used jio 5g for software update needed, I am fully disappointed because not working 5g , I purchase 5g phone???",0,0
B-Poco F4 5G,4,Fantastic Product,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,"Camera was good and mobile performance superb
Battery performance avarage but 67 watt fast charging superb ..",0,0
B-Poco F4 5G,5,Good one   campare same rate mobiles,0,0
B-Poco F4 5G,5,Excellent,0,0
B-Poco F4 5G,5,Love it,0,0
B-Poco F4 5G,4,"Mobile is very good.
Good design, camera, dolby sound, dual 4g, 5g
Good performance overall good",0,0
B-Poco F4 5G,5,One Of The Best Phone,0,0
B-Poco F4 5G,4,Wow.... Wonderful Smoth pubg Gaming,0,0
B-Poco F4 5G,4,Poco f4 is ok .but but flipkart exchange policy is too bad.,0,0
B-Poco F4 5G,5,"I think you go for it because these devices have many features but ui is full of bugs and lags in ui , camera is not as much you expected and front camera is  . This is ok for gaming but heat some time while charging.",3,0
B-Poco F4 5G,3,Worth for money.!!,0,0
B-Poco F4 5G,5,"Everything is best, accept the battery, the battery backup is to low, it discharge very fast, battery backup is poor.
The phone is too slippery, flip cover lagake use karo
Charging speed is great within 30-40 min fullcharge",0,0
B-Poco F4 5G,5,Every thing is perfect thankyou flifkart,0,0
B-Poco F4 5G,5,Good device without display issues and performance hiccups,0,0
B-Poco F4 5G,4,Super,0,0
B-Poco F4 5G,5,Nice mobile. I like this mobile,0,0
B-Poco F4 5G,5,Good budget phone in 24k. But user interface is as same as redmi phone,0,0
B-Poco F4 5G,4,Liked the phone but delivery from Hyderabad within Hyderabad took 10 days.,0,0
B-Poco F4 5G,5,"Average phone.
Pros:
1. Display is Amazing
2. Design is attractive
Cons:
1. Didn't like camera performance at all
2. UI is not user friendly

Personal view*: I will not recommend this phone as in this range you can't afford camara performance to be low and UI is you won't be liking if you have used Samsung One UI or Stock Android.

*Review after 2 months of use.",2,0
B-Poco F4 5G,4,Superb phone,0,0
B-Poco F4 5G,4,Awesome mobile 1. I want camera department to work on front cam seriously at night time there some distortion this mobiles feels like my K20 pro but front in front cam it was not matching to my K20 pro so pls make it on updates. 2. Poco colour was in two nebula gree and black one so i was feeling notification effects light want other models like green water drop let waves passing on mobile when notifications alerts .miui stopped working on Ambient display features and notification effects..pls work on next updates. Worth for buy it,0,0
B-Poco F4 5G,5,Excellent,0,0
B-Poco F4 5G,5,"Phone is excellent only downside is camera. But after installation of og Gcam it improves.gcam pictures are attached.

Pros.

* Very good display
*Good sound quality via speakers and wired headphones
* Fast processor
* Very good haptic feedback
* Custom rom support
* Very good network reception( even getting calls in low network areas)

Cons

* Low quality camera ( poco F1 camera perform better than this)",0,0
B-Poco F4 5G,4,Overall performance is good but only problem is fingerprint sensor has given as side display on of button.,0,0
B-Poco F4 5G,4,Good,0,1
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,3,Except Battery everything was awesome,0,0
B-Poco F4 5G,5,This phone is good not bad,0,0
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Best gaming and flagship phone of 30 k budget.,0,0
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,4,"1.display qulity bagudhy some times videos play chastunappudu ovver color saturet avutundhy.
2. Battery draining thondaraga avutundhy but fast charging 45 min lo avutundhy.
3. Cemera front camera asalu baledhu, back camera nice pics
4.software and ui bagundhy
5. Sound quality super Dolby atmos and stereo speakers good qulity.",17,25
B-Poco F4 5G,4,"Good smart phone
Worth for money",0,0
B-Poco F4 5G,5,Superb,0,0
B-Poco F4 5G,5,Nice phone with good performance,0,0
B-Poco F4 5G,5,Nice phone in the budget. Works smooth MIUI is working just awesome. Screen and camera are also good with good clarity.,0,0
B-Poco F4 5G,5,Actually the back camera is awesome but front one disappointed me battery drain too fast as comparrd to my 1st phone poco f1 overall performance is beautiful.,0,0
B-Poco F4 5G,3,Too goood,0,0
B-Poco F4 5G,5,Bettary not good,0,0
B-Poco F4 5G,4,Over all nice budget phone,0,0
B-Poco F4 5G,5,"Nice product, value for money.",0,0
B-Poco F4 5G,5,"Very good phone, camera is decent. Design wise, looks stunning with the green colour.",0,0
B-Poco F4 5G,4,WORST SERVICE WORST PRODUCT,0,1
B-Poco F4 5G,5,Value for money device.,0,0
B-Poco F4 5G,4,I really liked this phone. High performance. Excellent multimedia experience. Excellent display and speaker. Battery life is excellent. Camera is good too. I loved the boxy design of the phone.,0,0
B-Poco F4 5G,4,Nice phone and nice performance,0,0
B-Poco F4 5G,5,"Blazing fast processor, display superb, battery backup is not so good",0,0
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,5,Really Nice And Super,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Very nice phone,0,0
B-Poco F4 5G,4,All rounder. Good in this segment. Value for money.,0,0
B-Poco F4 5G,5,Goood,0,0
B-Poco F4 5G,5,Battery is not good as expectation. Not value for this price range smartphone..i will never choose to poco next time.. It's my biggest Mistake ever..,1,2
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,5,"Performance of this mobile is very fast.
Battery life is medium range. Camera is also average.
But processor is very fast to do any heavy task. Display quality is super. Over all bulid quality is also good. I am happy with this purchase",0,0
B-Poco F4 5G,5,I loved it,0,0
B-Poco F4 5G,5,"It's getting super heat. I was driving and using a Google map. Phone got heat like more than 85degree. I got a warning States as phone is getting over heat.
The problem there are no background app were running still phone was about to get blast.",5,7
B-Poco F4 5G,5,"One of the best that Poco is offering, a must buy for all the smartphone lovers in the middle range.

Thumbs up for the good job done by Poco",0,0
B-Poco F4 5G,5,Nice mobile and is facility owsm,0,0
B-Poco F4 5G,4,Best phone of 23 k,0,0
B-Poco F4 5G,5,This phone is all over good,0,0
B-Poco F4 5G,5,Good gaming,0,0
B-Poco F4 5G,4,Very nice,0,0
B-Poco F4 5G,5,"Purchased this phone with exchange. Overall the phone is good, display is awesome. Dolby audio and video effects are really good. Battery lasts for 1 to 1.5 days for moderate usage. Camera clicks good photos and videos. This phone is for one who is looking at overall good performance in all aspects.",0,0
B-Poco F4 5G,5,Facing issue with mobile network. Need to put on airplane mode for 10 sec then only call works.,6,3
B-Poco F4 5G,5,Super display,0,0
B-Poco F4 5G,5,"The product is awesome in such a price point. Flagship processor, Relatively good cameras and the Display was awesome. Really worth the purchase.",0,0
B-Poco F4 5G,5,Excellent for multimedia experience at this price point and MEMC works well,0,0
B-Poco F4 5G,5,"Great phone with this price, flagship level.",0,0
B-Poco F4 5G,5,"Nice Phone, Display is very good, os performance ok, battary backup also good",0,0
B-Poco F4 5G,5,Nice product,0,0
B-Poco F4 5G,5,It is best in this pricerange,0,0
B-Poco F4 5G,5,Very good,0,0
B-Poco F4 5G,5,"Waste for money ,fully heating and lagging problem, green lines also",0,0
B-Poco F4 5G,5,Awesome at its range,0,0
B-Poco F4 5G,4,Nice user experience but camera and battery average,0,0
B-Poco F4 5G,5,Love this product.. overall performance is really superb...,0,0
B-Poco F4 5G,5,Running train,0,0
B-Poco F4 5G,5,all rounder performance,0,0
B-Poco F4 5G,5,Good phone,0,0
B-Poco F4 5G,4,Very good for value for money,0,0
B-Poco F4 5G,4,Good  product,0,0
B-Poco F4 5G,5,Some of the camera samples,0,0
B-Poco F4 5G,4,value for money,0,0
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,5,"I honestly used poco phone 1st time . But it is ok ok felling. Camera is ok u can not say awesome, buy still looking for some setting to use most of it . Battery is decent , display is great, dolby sound is great, very smooth and build quality is great.... Thnk u flipkart",0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,"After more than 1month, the phone is working well. But sometimes while playing games we can see frame drop occuring",0,0
B-Poco F4 5G,5,Very good,0,0
B-Poco F4 5G,5,Worth for money,0,0
B-Poco F4 5G,3,"Delivery Boy not delivered at promise date
Rest Mobile is Excellent",0,1
B-Poco F4 5G,5,Fast delivery   and safety of phone is good,0,0
B-Poco F4 5G,5,Excellent,0,0
B-Poco F4 5G,5,Good ph,0,0
B-Poco F4 5G,4,It is a nice phone with good specifications. It has a good camera too. Overall it is a complete package.,0,0
B-Poco F4 5G,4,Not bad,0,0
B-Poco F4 5G,5,Overall good,0,0
B-Poco F4 5G,3,Battery is drian fast and calling also automatically disconnected .,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Good and it is worth,0,0
B-Poco F4 5G,4,"The camera is average for its price, so don't buy it if ur priority is camera, this phone has a pretty good processor and i personally like the sharp sides of the phone, the display is also really good and I love their Haptic Feedback feature, another problem is ads on ur lock screen wallpaper which I couldn't get rid off no matter how much I tried....

I'll rate this phone a 9/10",0,0
B-Poco F4 5G,5,"After one month of usage:

- The battery can hold, if not roughly used. Not to worry.
- The processor is very smooth. No lags or heating issues.
- The display is awesome, 120hz is good. With a game booster it will be 90 hz. You can manually change if you want to save more power.
- The power button can be used as a press or touch type to unlock the phone using finger print.
- The camera is good, no complaints and i haven't expected iphone clarity.
- Playing COD hardly from the day I bought it, it's smooth. (In high resolution)
- No network issues for me.
- Turbo charging works like a charm.
- Dolby sound is good. Speakers on top and bottom works like a surround experience.
- Headphone jack provided for C type to 3.5 mm extension. But no direct 3.5 mm port available.

** No CONS from my side **
>>>>>Go for it<<<<<",0,1
B-Poco F4 5G,4,"Good phone..
but Speaker is not good",0,0
B-Poco F4 5G,5,nice,0,0
B-Poco F4 5G,5,Very worst and don't buy this mobile.,3,1
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,4,overall phone is good. experience is fantastic till now.,0,0
B-Poco F4 5G,5,Very buggi experience most of app didn't work properly,2,1
B-Poco F4 5G,3,"I have been using this phone for almost a month now. It has an amazing display, really good speakers and can handle any task including heavy games easily. But only disappointing thing is the camera. Daylight images are good but low light ones are worst and feels like being shot from a VGA camera.",0,0
B-Poco F4 5G,5,Awesome mobile phone. Thanks flipkart,0,0
B-Poco F4 5G,5,"Just awesome mobile in best price with all the good features and exchange also given good price
One point is sbi card offer is stopped which if coming then it will be good deal.",0,0
B-Poco F4 5G,5,Excellent product value for money,0,0
B-Poco F4 5G,5,Great phone that is on the level of flagship without burning hole in your pocket,0,0
B-Poco F4 5G,4,Camera is not real,0,0
B-Poco F4 5G,5,Like,0,0
B-Poco F4 5G,5,Osm phone,0,0
B-Poco F4 5G,5,"I think majour isue in display......
All poco f4 user phone use full brightness in sunlight condition.... brightness automatic low and then not full...",0,3
B-Poco F4 5G,5,"1. Killer Performance
2. Good charging speed
3. Good Back camera
4. Average front camera

Overall a Best buy in this budget",0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,"Performance, camera, sound, battery all good except side mount finger print..",0,0
B-Poco F4 5G,5,Nice phone,0,0
B-Poco F4 5G,5,Awesome,0,0
B-Poco F4 5G,5,Good phone,0,0
B-Poco F4 5G,5,Geart mobile... Fully happy,0,0
B-Poco F4 5G,5,Worst phone . phone started hanging and auto off on day of delivery. Android auto wasn't connecting to car... Now phone is being replaced still phone is laggy and Android auto not working... avoid buying this phone .. regretting the decision of buying,3,2
B-Poco F4 5G,5,"5  Best exchange value of my old poco f1
5star of all about this phone no more say it very best  power Parfomers is very high
I see 10 phone after buy this phone",0,0
B-Poco F4 5G,5,GO FOR IT SUPERB PHONE,0,0
B-Poco F4 5G,4,Probably one of the best smartphones in this price range,0,0
B-Poco F4 5G,3,"Camera needs improvement

Battery is best

Performance is awesome",0,0
