Product Name,Rating,Review,Likes,Dislikes
D_Vivo v25 pro 5G,5,"The product performance is very poor ,not as expected. Some times observed hanging and display blinking issue . Also observed a notification issu on multiple app it's not removed at all.",2,1
D_Vivo v25 pro 5G,4,The amezing product,0,0
D_Vivo v25 pro 5G,5,Overall is good but heating issue charging time,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Awsome,0,0
D_Vivo v25 pro 5G,4,Nice phone,0,0
D_Vivo v25 pro 5G,4,Excellent mobile with good cammera and battery.no heat no problem.so guys don't listen other's review.its my personal experience.,0,0
D_Vivo v25 pro 5G,5,average quality but battery backup is awesome,0,0
D_Vivo v25 pro 5G,5,Wow nice,0,0
D_Vivo v25 pro 5G,5,Very good mobile,0,0
D_Vivo v25 pro 5G,5,Nice product,0,0
D_Vivo v25 pro 5G,4,Don't buy,0,1
D_Vivo v25 pro 5G,5,Awesome cam,0,0
D_Vivo v25 pro 5G,5,Superb.... 1st. Jan26 opening my Mobile,0,0
D_Vivo v25 pro 5G,4,Super,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Ossam camera,0,0
D_Vivo v25 pro 5G,5,Super amezing,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Very good product. I have been using it for the last six months thanks to Vivo for making this.,0,0
D_Vivo v25 pro 5G,5,"Go for this
Best mobile in this rate",0,0
D_Vivo v25 pro 5G,5,Very bad phone,0,0
D_Vivo v25 pro 5G,3,Super,0,0
D_Vivo v25 pro 5G,5,"Some time finger scaner haung, if come 2call one time it's haung
Also other some time cancel not working properly",0,0
D_Vivo v25 pro 5G,5,Night mode photo,0,0
D_Vivo v25 pro 5G,5,Nice product,0,0
D_Vivo v25 pro 5G,5,"Excellent Camera  , Excellent performance with Dimensity 1300 flagship processors Curved display screen was next level with this phone best buy smart phone with Flagship thank you Vivo Team presenting and delivering this VIVO V25 PRO smartphone.",0,0
D_Vivo v25 pro 5G,5,Nice mobile,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,4,Good one,0,0
D_Vivo v25 pro 5G,5,good phone,0,0
D_Vivo v25 pro 5G,5,Best phone ever i purchased,0,0
D_Vivo v25 pro 5G,4,"Nice looks smartphone, cemra best all ok",0,0
D_Vivo v25 pro 5G,5,Awesome phone go for it,0,0
D_Vivo v25 pro 5G,5,Super Mobile,0,0
D_Vivo v25 pro 5G,5,Camera very nice,0,0
D_Vivo v25 pro 5G,5,Battery drain very very fast.... volume up button not working after 10 days .... totally disappointed,2,2
D_Vivo v25 pro 5G,5,Just got the product what i wanted,0,0
D_Vivo v25 pro 5G,5,Product works not good display blur and hanging problem,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,4,Very good device,0,0
D_Vivo v25 pro 5G,4,Good product,0,0
D_Vivo v25 pro 5G,5,Camera was not so good but it also good,0,1
D_Vivo v25 pro 5G,5,"Its take batter photos, night mode is fantastic and display is also good",0,0
D_Vivo v25 pro 5G,5,Simply superr,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,5,Very good Mobile and delivery is on time,0,0
D_Vivo v25 pro 5G,5,good,0,0
D_Vivo v25 pro 5G,5,Very nice,0,0
D_Vivo v25 pro 5G,5,Nice product,0,0
D_Vivo v25 pro 5G,5,Like,0,0
D_Vivo v25 pro 5G,5,Good products by vivo mobile. And I am satisfied this items....,0,0
D_Vivo v25 pro 5G,5,Product nice but dilevary is very slow,0,0
D_Vivo v25 pro 5G,3,Best phone but price not justified s20fe best choice for this price,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,5,Very good,0,0
D_Vivo v25 pro 5G,4,Product is such a good product and then display curved design is closely attractive display,0,0
D_Vivo v25 pro 5G,5,"not value for money buy.
poor camera and overall performance",1,0
D_Vivo v25 pro 5G,5,Experience was excellent with Vivo V25 Pro,0,0
D_Vivo v25 pro 5G,5,Good product,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,4,Overall Good,0,0
D_Vivo v25 pro 5G,5,Battery Backup is good.,0,0
D_Vivo v25 pro 5G,5,Good product,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Amazing,0,0
D_Vivo v25 pro 5G,4,"After use of 2 week, performance is good. I am happy for fast charging of battery. Camera is not as per expectations, it is ok.",0,0
D_Vivo v25 pro 5G,5,Nice Phone,0,0
D_Vivo v25 pro 5G,5,Very nice,0,0
D_Vivo v25 pro 5G,5,Super,0,0
D_Vivo v25 pro 5G,5,Superb Handy Phone with Great Camera and Good Battery Backup as well as fast charging.,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,My Dream phone,0,0
D_Vivo v25 pro 5G,5,"wrost product


power button stoped working after few days",0,0
D_Vivo v25 pro 5G,5,"Excellent experience

Liked this phone",0,0
D_Vivo v25 pro 5G,4,Nice phone,0,0
D_Vivo v25 pro 5G,4,"Fantastic phone by Vivo, thanks to vivo",0,0
D_Vivo v25 pro 5G,4,Camera and display not looking good when compared with Vivo 19. Old mobile camera is beautiful compared with vivo v25 pro.,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,"I am using Vivo v25 pro from last 1 month and it is awesome phone under 30K...
Because I got this phone in 27k with exchange and card offers...

So it's totally worth it... Very light weight and handy phone with very good UI experience!!!

And yes this phone fully charged with its 66watt charger in max 55 mins and it don't hear while charging!!! And battery backup is also very much awesome ... For moderate user 1 day usage is there!!",0,0
D_Vivo v25 pro 5G,4,Awesome phone,0,0
D_Vivo v25 pro 5G,5,Best phone,0,0
D_Vivo v25 pro 5G,5,Dont go for this,0,0
D_Vivo v25 pro 5G,5,Awesome phone,0,0
D_Vivo v25 pro 5G,5,NYC phone,0,0
D_Vivo v25 pro 5G,4,Good product,0,0
D_Vivo v25 pro 5G,5,Best phone in all segments.... I have been using Vivo mobiles since 2018. This mobile is one of the best mobiles in the market.,0,0
D_Vivo v25 pro 5G,5,"Worst phone ever price is only for curved display..camera image, performance, battery etc are worst",0,2
D_Vivo v25 pro 5G,5,amazing phone,0,0
D_Vivo v25 pro 5G,5,Super mobile all in one,0,0
D_Vivo v25 pro 5G,5,Ok,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,3,SUPERB...CAMERA IS VERY NICE AND DISPLAY ALSO,0,0
D_Vivo v25 pro 5G,5,"Don't Buy This Mobile
Who Loves The Camera and pictures Don't Buy This I using this Mobile from last 2Months Everything Is Good And Super but comes To Front and Back Camera Is Worst I don't like the Selfies when I Captured From Vivo v25 pro mobile actually Im Good Fan Of Vivo Mobiles this is My 4th Vivo Mobile past 3 Mobile's vivo v17 vivo v15 pro and vivo z1x I'm satisfied with these 3 but it's wrost about both cameras...",0,0
D_Vivo v25 pro 5G,4,Nice one.... Go for it.,0,0
D_Vivo v25 pro 5G,5,Best phone,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,5,It's so amazing,0,0
D_Vivo v25 pro 5G,5,Nice product,0,0
D_Vivo v25 pro 5G,4,Nice product I like it,0,0
D_Vivo v25 pro 5G,5,It's all NYC but phone overheating in light usage,0,0
D_Vivo v25 pro 5G,5,Don't buy this phone more radiation and if u r in call more 45 mins something getting heated. So far I have used all mobile brands somewhat happy with those but this Vivo v25 pro really very very bad experience to me.,0,1
D_Vivo v25 pro 5G,5,Superb,0,0
D_Vivo v25 pro 5G,5,Great product,0,0
D_Vivo v25 pro 5G,5,"build qualty very good best
camera quality Fintastic design
all over very good mobile",0,0
D_Vivo v25 pro 5G,5,Not expected.,0,0
D_Vivo v25 pro 5G,5,Good mobile by Vivo,0,0
D_Vivo v25 pro 5G,4,Fantastic,0,0
D_Vivo v25 pro 5G,4,Awesome camera,0,0
D_Vivo v25 pro 5G,5,Good phone all rounder,0,0
D_Vivo v25 pro 5G,5,Nice camera,0,0
D_Vivo v25 pro 5G,4,Best phone vivo,0,0
D_Vivo v25 pro 5G,5,Amazing phone,0,0
D_Vivo v25 pro 5G,5,One of best mobile in this segment...must try,0,0
D_Vivo v25 pro 5G,5,"The Display is amazing, Camera is Great with little noises in low light. Battery could be better",0,0
D_Vivo v25 pro 5G,4,Nice camera phone,0,0
D_Vivo v25 pro 5G,5,Best phone,0,0
D_Vivo v25 pro 5G,4,Nice phone,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Good mobile phone,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,5,Very beautiful,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,"Mobile Display is awesome  
Camera not like look at in this pramotion video",0,0
D_Vivo v25 pro 5G,5,"Very nice phone what ever expected good to camera, battery, back display super",0,0
D_Vivo v25 pro 5G,4,Looking good camera good but some lacking problem,0,0
D_Vivo v25 pro 5G,4,Vivo..make very cheap product it..not true 5 G phone because very less 5G band in Vivo v25 pro specialy 28A band is missing but jio telecom lunch this band in 28A but it's not band in Vivo v 25 Pro. So useless phone at this price range. Please go fo Realme master edition there are also available 28A 5g band 8n phone .I am not happy this phone because I able to using 5G service in india,2,2
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Excellent battery backup and very good performance thanks to Flipkart,0,0
D_Vivo v25 pro 5G,5,Front camera quality is very poor and the is continuously hanging problem,1,1
D_Vivo v25 pro 5G,5,That's awesome,0,0
D_Vivo v25 pro 5G,4,I used two months. Very good perfomance for daily using. Value for money phone.,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Good camera,0,0
D_Vivo v25 pro 5G,4,Nice,0,0
D_Vivo v25 pro 5G,4,Premium looks. Decent performance. Good camera.,0,0
D_Vivo v25 pro 5G,5,Very good mobile,0,0
D_Vivo v25 pro 5G,5,Love it,0,0
D_Vivo v25 pro 5G,5,Mobile is very good all about.,0,0
D_Vivo v25 pro 5G,5,Good Phone,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Don't purchase this phone. the screen is getting over heating.the service centre are not proving the. Best information. The phone cannot be returned once you purchase. Ther is no service part .nodody3 cares,2,2
D_Vivo v25 pro 5G,5,Best in its Segment..The 3D curved display and inhand feel says it all...Just Go for It..!!!!,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Super,0,0
D_Vivo v25 pro 5G,5,Good phone,0,0
D_Vivo v25 pro 5G,5,Excellent phone,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Very nice mobile,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,4,"Descent battery, optimal resolution, attractive design, nice camera, slippy grip, OS management okay (same interface as of predecessors), camera placement area is glossy and large in area), doesn't feel like 120Hz display.

Overall a good phone but a bit expensive. Better to buy under 30k.",0,0
D_Vivo v25 pro 5G,5,Super,0,0
D_Vivo v25 pro 5G,5,Very nice phone,0,0
D_Vivo v25 pro 5G,3,Bad,0,0
D_Vivo v25 pro 5G,4,Not good compared to other device. Price is too high. Meditech processor not good. Overall experience bad better buy phone with snapdragon processor.,0,0
D_Vivo v25 pro 5G,5,Nice Phone,0,0
D_Vivo v25 pro 5G,5,Camera could be little more better,0,0
D_Vivo v25 pro 5G,3,Ok,0,0
D_Vivo v25 pro 5G,5,"Phone quality is awesome camera pics are superb, performance great...overall everything is good .",0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,3,Money wastage,0,0
D_Vivo v25 pro 5G,5,Best phone for daily uses.. upto the mark for every feature u have to use on daily basis,0,0
D_Vivo v25 pro 5G,3,Good,0,0
D_Vivo v25 pro 5G,5,Screen is not very crisp. Display is not upto the mark,0,0
D_Vivo v25 pro 5G,4,Worth. Go for it.,0,0
D_Vivo v25 pro 5G,4,Awesome,0,0
D_Vivo v25 pro 5G,5,Over all good .,0,0
D_Vivo v25 pro 5G,5,Awesome phone with wonderful camera,0,0
D_Vivo v25 pro 5G,5,Very very nice,0,0
D_Vivo v25 pro 5G,3,Display quality is good...But display is hanging in middle...,0,0
D_Vivo v25 pro 5G,5,Nice mobile in this segment,0,0
D_Vivo v25 pro 5G,4,"Mobile was good for day to day task and multimedia
But Flipkart open box deliver not accepting by deliver boy ..thank you
I didn't get 5g software update till now",0,0
D_Vivo v25 pro 5G,5,Nice product,0,0
D_Vivo v25 pro 5G,5,Great precious,0,0
D_Vivo v25 pro 5G,5,Camera quality very bad .... Don't byee after 2 month used,2,1
D_Vivo v25 pro 5G,5,Nice superb  .Bumper packed smartphone,0,0
D_Vivo v25 pro 5G,5,Good mobile,0,0
D_Vivo v25 pro 5G,4,Good product,0,0
D_Vivo v25 pro 5G,5,Thanx to Flipkart on time delivery !! Genuine product !!,0,0
D_Vivo v25 pro 5G,5,Very good,0,0
D_Vivo v25 pro 5G,5,Very Good,0,0
D_Vivo v25 pro 5G,5,Phone look is very good and camera also very good and yet see the performance now...,0,0
D_Vivo v25 pro 5G,4,Good phone,0,0
D_Vivo v25 pro 5G,4,Very good nice mobile awesome,0,0
D_Vivo v25 pro 5G,5,Awesome,0,0
D_Vivo v25 pro 5G,5,Pretty good,0,0
D_Vivo v25 pro 5G,5,"Camera was awesome  
Specially night mode
I am really satisfied",0,0
D_Vivo v25 pro 5G,5,Nice cemera best picture,0,0
D_Vivo v25 pro 5G,4,Phone is very nice. Camera quality in day is good but in night not good result as per expected.,0,0
D_Vivo v25 pro 5G,5,Today i bought the new version from vivo and this the very latest version camera and screen is 3d curved display and feature is awesome so I give a 5 no,0,0
D_Vivo v25 pro 5G,5,"Pathetic is the word. Its a genuine review. Pls dont buy this mobile even if they give 50 percent discount. Its a scam. I ordered and got it delivered yesterday and till today i m unable to use it. It starts to heat in 10 mints, data transfering not happening, Blootooth not working. I m regretting my decision of chosing Vivo. I am so frustrated that I want to smash my phone. DO NOT BUY IT FROM FLIPKART. You will be screwed.",4,3
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,4,Superb,0,0
D_Vivo v25 pro 5G,3,Not worth buying. Who ever use Samsung OnePlus iPhone don't buy this.,0,1
D_Vivo v25 pro 5G,3,Good,0,0
D_Vivo v25 pro 5G,5,Fantastic,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,"Design quality poor ,back camera glass break within 3 days from purchase",0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Good experience,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Good one,0,0
D_Vivo v25 pro 5G,4,Software issue restart again and. Again.not good phone.dont but phone,0,0
D_Vivo v25 pro 5G,5,Awesome phone,0,0
D_Vivo v25 pro 5G,5,Rely good phone,0,0
D_Vivo v25 pro 5G,5,Thankyou,0,0
D_Vivo v25 pro 5G,5,Value for money,0,0
D_Vivo v25 pro 5G,5,Parfect phone,0,0
D_Vivo v25 pro 5G,5,Good one,0,0
D_Vivo v25 pro 5G,5,Still checking the same with all the apps on. Trying for any lag in loading the app. It is simple,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,3,"Camera   not good
Avoid this phone",0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,5,Superb,0,0
D_Vivo v25 pro 5G,4,Product is OK,0,0
D_Vivo v25 pro 5G,5,Wow amazing sell phone camara next level good look overall my Rating 10/10,0,0
D_Vivo v25 pro 5G,5,Very good mobile,0,0
D_Vivo v25 pro 5G,4,Fantastic product buyed just go for it,0,0
D_Vivo v25 pro 5G,3,Display is osam,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,5,Best device for all purpose of uses... Great camera great display...but have to improve OS,0,0
D_Vivo v25 pro 5G,5,I'm happy,0,0
D_Vivo v25 pro 5G,4,Overall a good device,0,0
D_Vivo v25 pro 5G,4,Good phone but overpriced,0,0
D_Vivo v25 pro 5G,4,Nice,0,0
D_Vivo v25 pro 5G,5,"The Vivo V25 pro phone is amezing. Camera,display and performance are fabulous but battary little bit disappointed due draged fast during playing video.",0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,3,Take a good,0,0
D_Vivo v25 pro 5G,3,"Phone getting struck while you make a call, audio(call) is worst.. battery back is bad..",0,0
D_Vivo v25 pro 5G,5,Very nice product.,0,0
D_Vivo v25 pro 5G,5,"Very sensitive display. I bought this phone 2 weeks before. Without any physical damage the phone display is not working now, it's completely black. When I went to vivo service center, they are charging for the display repair though I have the 1 year warenty, 30 days replacement.Worst phone I ever seen. Totally waste of money.",0,0
D_Vivo v25 pro 5G,5,Battery heat,0,0
D_Vivo v25 pro 5G,5,Best phone everything is good smooth performance,0,0
D_Vivo v25 pro 5G,5,"i never expected this from flipkart it made me very late delivery, very poor delivery, finally product is very good But Vivo needs to make some more changes in the camera features ,Camera is not good",1,0
D_Vivo v25 pro 5G,4,Awesome product,0,0
D_Vivo v25 pro 5G,4,"Mobile is good, slightly a battery issue, it drains faster, apart from this phone is good but the Flipkart service is very bad!! People don't keep their promises stable",0,0
D_Vivo v25 pro 5G,5,"AWESOME PHONE...
Perfect product from Vivo.
Camera (both front and back) is very very good.
Display is gorgeous...
Battery is also very good...
Performance is like SILK...
I am fully satisfied from VIVO.
Go for it man...",0,0
D_Vivo v25 pro 5G,5,"Just got my phone, just wow, the display is amazing,
Loved it worth buying",0,0
D_Vivo v25 pro 5G,5,Ok,0,0
D_Vivo v25 pro 5G,4,"Good phone, good offer for old phone exchange and bank offer.",0,0
D_Vivo v25 pro 5G,5,First time I have ordered with bank discount and other benefits but it was cancelled by Flipkart without any certain reasons. Again I have ordered without bank offers as bank discount stopped... When I have exchanged my phone they have given the very less rate as per the criteria which disappointed a lot. Not happy at all with Flipkart service.,0,1
D_Vivo v25 pro 5G,5,Very nice phone,0,0
D_Vivo v25 pro 5G,5,Overall phone is good but after using long time or doing video call phone is getting heat. Other wise phone good.,0,0
D_Vivo v25 pro 5G,5,Very nice,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Very good product,0,0
D_Vivo v25 pro 5G,5,Nice phone and overall is good,0,0
D_Vivo v25 pro 5G,4,"Its a good phone but camera is not that great  
Else everything is awesome",0,0
D_Vivo v25 pro 5G,5,Value for money phone......screen to body ration is awesome......try this phone,0,0
D_Vivo v25 pro 5G,5,Nyc,0,0
D_Vivo v25 pro 5G,4,"The battery   is draining very fast  
Even though I run with dark mode   and battery saver mode. The battery draining very fast",2,1
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,4,"Awesome product

Pros
Looks -5*
Display -5*
Camera -4*
Battery -4*
Performance -4*


Cons
Bluetooth-2*
Sound-3*
No 3.5jack",0,0
D_Vivo v25 pro 5G,5,No.1 brand,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Best quality,0,0
D_Vivo v25 pro 5G,5,Must buy,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Very nice phone,0,0
D_Vivo v25 pro 5G,4,Super,0,0
D_Vivo v25 pro 5G,5,Night photography   superb like dslr,0,0
D_Vivo v25 pro 5G,4,Phone is nice but the delivery boy is very bad,0,0
D_Vivo v25 pro 5G,5,Very exelant camera,0,0
D_Vivo v25 pro 5G,5,Happy,0,0
D_Vivo v25 pro 5G,5,Superbbbb mobile,0,0
D_Vivo v25 pro 5G,5,"Who so beautiful phone osm
Thanks you Flipkart",0,0
D_Vivo v25 pro 5G,5,Very good phone in price range,0,0
D_Vivo v25 pro 5G,5,Mast look and design,0,0
D_Vivo v25 pro 5G,5,All rounder phone,0,0
D_Vivo v25 pro 5G,4,"Good daylight camera. Video and Bokeh video etc are good.
Night camera is average. I have Iqoo 7 which has alot better night mode
Performance, battery, speaker sound all good.
Design and display are the best.
Funtouch os is good. I got used to it from Iqoo.
Reducing 1 point for night camera and 3.5 mm jack not provided.",0,0
D_Vivo v25 pro 5G,5,"Best curd glass smartphone
I luv it. Superb",0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,Super excellent video and photos super,0,0
D_Vivo v25 pro 5G,5,Very good product...,0,0
D_Vivo v25 pro 5G,3,Super,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,I liked the product,0,0
D_Vivo v25 pro 5G,5,Don't think just Buy it,0,0
D_Vivo v25 pro 5G,5,Very nice phone,0,0
D_Vivo v25 pro 5G,5,Very nice,0,0
D_Vivo v25 pro 5G,5,Looking very nice and,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,4,Very good product,0,0
D_Vivo v25 pro 5G,5,Just awesome,0,0
D_Vivo v25 pro 5G,5,"Best camera quality and performance. Nice features   fast charging, must buy, great product. Gaming is also smooth",0,0
D_Vivo v25 pro 5G,5,Super,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Exlent display .....tquu vivo..tquu flipkart,0,0
D_Vivo v25 pro 5G,3,WiFi not working properly,0,0
D_Vivo v25 pro 5G,4,Looking wise good... but performance not extraordinary,0,0
D_Vivo v25 pro 5G,5,Camera is good,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,5,Vibration not working during incoming call,0,0
D_Vivo v25 pro 5G,5,Wow,0,0
D_Vivo v25 pro 5G,4,"This range phone is deserve for this price, this is good feel in his hand, curve display is so attracting, I'm in love of this phone",0,0
D_Vivo v25 pro 5G,5,Excellent phones,0,0
D_Vivo v25 pro 5G,5,Awesome camera phone,0,0
D_Vivo v25 pro 5G,5,Camera quality is bad,1,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Ok,0,0
D_Vivo v25 pro 5G,5,Very poor,0,0
D_Vivo v25 pro 5G,5,"Performance ,design, looks, camera wise awesome phone , one thing that disappointed is battery   consumption is fast   heavy usage may drain the battery in one day.otherwise I suggest to take this phone and it's fast charging was awesome and colour changing features is awesome which makes this phone looks premium and different from others",0,0
D_Vivo v25 pro 5G,5,What a mobile.,0,0
D_Vivo v25 pro 5G,5,Best ever Smart Phone at Smart Price,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,4,Great display..good camera.. colour changing panel is good..Except backside look of phone  . Front side premium look.. backside 10k mobile look !!,0,0
D_Vivo v25 pro 5G,5,I am very happy thanks Flipkart,0,0
D_Vivo v25 pro 5G,4,Average phhone,0,0
D_Vivo v25 pro 5G,5,Nice phone,0,0
D_Vivo v25 pro 5G,4,Good phone I really love it,0,0
D_Vivo v25 pro 5G,5,money waste,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,4,Got in very good deal,0,0
D_Vivo v25 pro 5G,5,Good product but camera not provide good,0,0
D_Vivo v25 pro 5G,5,good product by vivo. thanks. and thanks flipcart,0,0
D_Vivo v25 pro 5G,5,Superb,0,0
D_Vivo v25 pro 5G,3,Very good mobile. Display excellent. Battery good. Speed good. User friendly os. Great purchase.,0,0
D_Vivo v25 pro 5G,5,Software working slow,0,0
D_Vivo v25 pro 5G,5,phone is good for camera and display and design but battery drain fast..i like its funtoch os. i miss the 3.5 audio jak..,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,5,hitting problem,0,0
D_Vivo v25 pro 5G,4,"Must buy,",0,0
D_Vivo v25 pro 5G,5,Osm,0,0
D_Vivo v25 pro 5G,5,Excellent Phone,0,0
D_Vivo v25 pro 5G,5,Nice but the price is a bit high,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,3,Nice product,0,0
D_Vivo v25 pro 5G,5,Display is good camera okk performance average,0,0
D_Vivo v25 pro 5G,5,My first vivo phone. Wonderful gadget to possess.,0,0
D_Vivo v25 pro 5G,5,"Excellent phone in respect of performance,battery, display, camera. Most liked phone ever by me than all previous used phones",0,0
D_Vivo v25 pro 5G,5,Initially I wanted to buy Samsung s21 but later I saw this one. I love that curved display. You can't ask for much. Display and camera is amazing. Steal deal in this price range,0,0
D_Vivo v25 pro 5G,5,Nice,0,0
D_Vivo v25 pro 5G,4,I got this phone at around 26k(exchange +bank offer). At this price phone is extremely good but the body finishing which i got made me think that it is refurbished but phone is new just finishing is not that much good.,0,0
D_Vivo v25 pro 5G,5,Superb,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,3,Average performance product...,0,0
D_Vivo v25 pro 5G,5,Camera quality is top level,0,0
D_Vivo v25 pro 5G,4,Very good,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,5,Good as expected,0,0
D_Vivo v25 pro 5G,5,"Overall it is a complete satisfied product and value of money smart phone.
I'm very much satisfied with this product",0,0
D_Vivo v25 pro 5G,5,Very good quality camera and display... sound quality very good. Battery performance avarage,0,0
D_Vivo v25 pro 5G,5,Nice and smart,0,0
D_Vivo v25 pro 5G,5,"Cheap display
No Stereo Speaker
Very Bad camera
Not a 3D curved display, side viewing angle is not good.",1,1
D_Vivo v25 pro 5G,4,Nice mobile...,0,0
D_Vivo v25 pro 5G,5,Thank you Flipkart value of money,0,0
D_Vivo v25 pro 5G,5,Good,0,0
D_Vivo v25 pro 5G,5,Superb display,0,0
D_Vivo v25 pro 5G,4,Good,0,0
D_Vivo v25 pro 5G,4,Fully Loaded. Go for it,0,0
D_Vivo v25 pro 5G,5,"Over all best experience in this price segment
Killer",0,0
D_Vivo v25 pro 5G,5,"Absolutely premium and budget efficient phone with adequate required features.
Properly delivered by Flipkart.",0,0
D_Vivo v25 pro 5G,5,Good phone,0,0
D_Vivo v25 pro 5G,5,Good mobile,0,0
D_Vivo v25 pro 5G,5,Mind blowing worthy every Penny,0,0
D_Vivo v25 pro 5G,4,Its was good phone . This price range camera Vivo v25 best Vivo v25 pro no best,0,0
D_Vivo v25 pro 5G,5,Assume,0,0
D_Vivo v25 pro 5G,5,Very good product,0,0
D_Vivo v25 pro 5G,5,Nice mobile,0,0
D_Vivo v25 pro 5G,5,It's very good looking and high performance phone ... it's really delight every moment...,0,0
D_Vivo v25 pro 5G,5,Excellent,0,0
D_Vivo v25 pro 5G,5,Excellent device,0,0
D_Vivo v25 pro 5G,5,Premium looking. Excellent,0,0
D_Vivo v25 pro 5G,5,Liked it,0,0
D_Vivo v25 pro 5G,4,Product is very good,0,0
D_Vivo v25 pro 5G,5,I love it,0,0
D_Vivo v25 pro 5G,5,"Just a wow handset   awesome curved display and performance is sooooo good ,design and style of the phone so much cute and mostly the camera performance is awasome",0,0
D_Vivo v25 pro 5G,5,Very nice phone,0,0
D_Vivo v25 pro 5G,3,Just Ok not great,0,0
D_Vivo v25 pro 5G,5,Superb phone nice design good camera battery backup is best n fast charging.awesome,0,0
D_Vivo v25 pro 5G,5,Best deal in this. Amount better'then one plus,0,0
D_Vivo v25 pro 5G,4,Display nice,0,1
D_Vivo v25 pro 5G,4,Ok,0,0
D_Vivo v25 pro 5G,3,Good product but not value for money,0,0
D_Vivo v25 pro 5G,5,must,0,0
D_Vivo v25 pro 5G,5,Thanks Excellent Phone Vivo V25 Pro,0,0
