Product Name,Rating,Review,Likes,Dislikes
C-Xiaomi 11 lite 128GB,5,"Everything is great except the display, Xiaomi promoted its display having 10bit colours, dolby vision. they used very cheap quality amoled display in it, as soon as you encounter any dark background on any image or video the dark colour gets pixelated, and if I lower my phone's brightness less than 15 percentage it gets red tone. And also on white background upper screen feels more brighter than lower part of screen, so if you are considering this phone for display than you should purchase it offline and check its display panel properly.",8,7
C-Xiaomi 11 lite 128GB,5,Super TQ flrt,0,0
C-Xiaomi 11 lite 128GB,5,Very good and budget phone in sale,0,0
C-Xiaomi 11 lite 128GB,5,Phone is really super light... Amazing interface the only problem is I am not able to find any option to delete contact in bulk. Rest everything is good,0,0
C-Xiaomi 11 lite 128GB,5,Very nice phone,0,0
C-Xiaomi 11 lite 128GB,5,Bad experience,3,2
C-Xiaomi 11 lite 128GB,5,Great mobile with all best features and flipkart service is best in deals with mobile.,0,1
C-Xiaomi 11 lite 128GB,4,Good performance and light weight,0,0
C-Xiaomi 11 lite 128GB,5,Wifi speed very low than the other smartphone,0,0
C-Xiaomi 11 lite 128GB,4,"It would be much better if battery capacity could be increased. Overall, its a good deal.  Go ahead",0,0
C-Xiaomi 11 lite 128GB,5,Gud phone,0,0
C-Xiaomi 11 lite 128GB,5,awesome,0,0
C-Xiaomi 11 lite 128GB,5,Perfect phone,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Very nice,0,0
C-Xiaomi 11 lite 128GB,4,Good,0,0
C-Xiaomi 11 lite 128GB,4,Thanks flip kart good phone,0,0
C-Xiaomi 11 lite 128GB,5,Nice mobile,0,0
C-Xiaomi 11 lite 128GB,5,"Best light weight phone,,and super performance,,",0,0
C-Xiaomi 11 lite 128GB,5,Mind blowing. Slim mobile,0,0
C-Xiaomi 11 lite 128GB,5,Very good product,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Nice,0,0
C-Xiaomi 11 lite 128GB,5,Awesome mobile,0,0
C-Xiaomi 11 lite 128GB,4,Good quality and flexible phone,0,0
C-Xiaomi 11 lite 128GB,4,Nice Phone with premium look realy light weight camera good in lighting condition indore pics not that much good macro camera is awesome batery last one full day moderate usage charging is fast,0,0
C-Xiaomi 11 lite 128GB,5,Ultra high quality display and camera aslo super battery is ok slight compermise for high performance processors,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Great deal at this prize,0,0
C-Xiaomi 11 lite 128GB,3,Product was good....but not up to expectations,0,1
C-Xiaomi 11 lite 128GB,5,"Nic one ,only battery less, perfomense bad full time errorr alrdy softwere updated but stil lot of issues ,",0,0
C-Xiaomi 11 lite 128GB,4,Nice,0,0
C-Xiaomi 11 lite 128GB,3,Good,0,0
C-Xiaomi 11 lite 128GB,4,"Overall phone is good, except battery performance which is not at par with competition.",0,0
C-Xiaomi 11 lite 128GB,3,Iam so unhappy with battery..Charge automatically remaining after full charge,0,3
C-Xiaomi 11 lite 128GB,4,"Battery life truly unsatisfied
Camera was good
Light weight
Touch was some time stucked here
Totally disappointed the mobile brand.",0,1
C-Xiaomi 11 lite 128GB,4,It's a nice phn overall in looks it is lit   and camera and battery is also good but there is some glitches while playing games hope they will we fixed in next update..,0,0
C-Xiaomi 11 lite 128GB,5,"All others are good. You can't remove the adds without a PC and next update will again comes with bloat wares. Only drawback is software.

Phone is light weight
good camera
Can expect all day battery with normal usage",0,0
C-Xiaomi 11 lite 128GB,5,Nice,0,0
C-Xiaomi 11 lite 128GB,5,A device one should go for if wanting a light weight package of good battery backup with epic performance,0,0
C-Xiaomi 11 lite 128GB,5,Good one  go for it,0,0
C-Xiaomi 11 lite 128GB,5,"Worst product, don t purchase",4,5
C-Xiaomi 11 lite 128GB,4,"Misses out the speaker on the top, 120hz refresh rate but the rest is all good and manageable. Speaking of Design......A gem in this price point.",0,0
C-Xiaomi 11 lite 128GB,5,"Dont worry about negative reviews.

Its absolutely Awesome..

Jst Go for it..",0,0
C-Xiaomi 11 lite 128GB,4,"Camera is very good performance is also good but sometimes it lags while gaming
Not a gaming phone but overall good",0,0
C-Xiaomi 11 lite 128GB,5,Good mobail,0,0
C-Xiaomi 11 lite 128GB,4,Nice phone,0,0
C-Xiaomi 11 lite 128GB,5,Really best mobile in India,0,0
C-Xiaomi 11 lite 128GB,4,Ok,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Phone is 3 months used.,0,0
C-Xiaomi 11 lite 128GB,5,Thanx to flipkart very good mobile.. Excellent performance,0,0
C-Xiaomi 11 lite 128GB,5,Good phone,0,0
C-Xiaomi 11 lite 128GB,5,I am so happy very fast delivery,0,0
C-Xiaomi 11 lite 128GB,4,osm,0,0
C-Xiaomi 11 lite 128GB,4,"It's ok
Not best not bad it's better",0,0
C-Xiaomi 11 lite 128GB,5,I just loved this phone. Camera quality is superb as well as the performance but battery backup would be better.. Overall nice phone. Lite weight and slimmest phone ever. Just go for it.,0,0
C-Xiaomi 11 lite 128GB,5,"Very good looking phone, it's very light just 158gms.... Display, battery life, camera, haptics etc are all very good.... Good for casual gaming not for pro gamers..... Overall it's a complete package for daily usage",0,0
C-Xiaomi 11 lite 128GB,4,"Lite weight most powerful phone in this range. Camera, performance, display, battery everything is fine. If you need light weight and comfortable phone then recommend this phone.",0,0
C-Xiaomi 11 lite 128GB,4,Except the battery size everything is quite fine. If you are finding for weightless mobile without heavy gaming it's the best value for money.,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Amazing camera quality.,0,0
C-Xiaomi 11 lite 128GB,4,Nice products,0,0
C-Xiaomi 11 lite 128GB,5,Good but price to high,0,0
C-Xiaomi 11 lite 128GB,4,Nice,0,0
C-Xiaomi 11 lite 128GB,3,"Ordered this phone with many doubts,
I think probably this is the lightest phone i have ever used,
Camera could be better in low light conditions otherwise this could be good,  
 Charges quickly drains quickly 
Display is awesome  
Boring ui but great customization  
Bit of heating issue 
Finally, a good phone with less cons in this prize range which comes with a good processor",0,0
C-Xiaomi 11 lite 128GB,5,Overall good,0,0
C-Xiaomi 11 lite 128GB,4,Good,0,0
C-Xiaomi 11 lite 128GB,5,Best mobile ever,0,0
C-Xiaomi 11 lite 128GB,5,Superb phone with awesome performance and especially so much light phone... I'm happy with that!!!,0,0
C-Xiaomi 11 lite 128GB,4,Super,0,1
C-Xiaomi 11 lite 128GB,5,"Battery backup is very poor, don't purchase this phone",7,10
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Very nice phone....,0,0
C-Xiaomi 11 lite 128GB,5,Best of best,0,0
C-Xiaomi 11 lite 128GB,5,Fully satisfied for value for money,0,0
C-Xiaomi 11 lite 128GB,3,"Good product, worth the money. Go for it",0,0
C-Xiaomi 11 lite 128GB,5,Super phone,0,0
C-Xiaomi 11 lite 128GB,5,Good quality,0,0
C-Xiaomi 11 lite 128GB,4,VERY WORST IN BATTERY ITS NOT EVEN 5 HR FOR THE NORMAL USAGE PLS DO NOT GO WITH THAT PROMOTED PRODUCTS THEY ARE CHEATING US AS HIGHLIGHT SLICK AND SLIM ONLY NOT EVEN SPEAKING BATTERY AT-LEAST SHOULD COME 1 DAY FOR THE NORMAL USAGE,9,20
C-Xiaomi 11 lite 128GB,4,"Worse phone, I regret buying it",0,0
C-Xiaomi 11 lite 128GB,5,Nice phone,0,0
C-Xiaomi 11 lite 128GB,5,Sturdy make with exceptions of mi bloatware.,0,0
C-Xiaomi 11 lite 128GB,5,Wonderful phone,0,0
C-Xiaomi 11 lite 128GB,4,It is very nice mobile,0,0
C-Xiaomi 11 lite 128GB,5,"Very nice products
I am really happy",0,0
C-Xiaomi 11 lite 128GB,5,nice product,0,0
C-Xiaomi 11 lite 128GB,5,Very bad,0,2
C-Xiaomi 11 lite 128GB,5,Excellent classy product,0,0
C-Xiaomi 11 lite 128GB,5,Good,0,0
C-Xiaomi 11 lite 128GB,5,Awesome experience...,0,0
C-Xiaomi 11 lite 128GB,5,Mobile performance is so good. But mobile headphone adapter missing in mobile box kit...,11,12
C-Xiaomi 11 lite 128GB,5,Nice,0,0
C-Xiaomi 11 lite 128GB,5,Very good product,0,0
